dish_id,ingredient_id,name,grams,calories,fat,carbohydrates,protein
dish_1560802853,122,garlic,0.484600,0.722054,0.002423,0.159918,0.0310144
dish_1560802853,26,white rice,19.000000,24.7,0.057,5.32,0.513
dish_1560802853,244,chicken breast,48.459957,80.055848964,1.744558452,0.0,15.071046627
dish_1560802853,471,cherry tomatoes,2.422998,0.43613964,0.004845996,0.094496922,0.021806982
dish_1560802853,514,wheat berry,4.845996,4.40985636,0.02422998,0.925585236,0.203531832
dish_1560802853,518,thyme,0.121150,0.1223615,0.00205955,0.029076,0.007269
dish_1560802853,72,kale,2.191781,1.07397269,0.015342467,0.19726029,0.072328773
dish_1560802853,153,bulgur,0.547945,1.8739719,0.007123285,0.4164382,0.0657534
dish_1560802853,187,chickpeas,1.095890,1.7972596,0.02849314,0.2958903,0.0986301
dish_1562603867,29,mixed greens,58.709675,16.438709,0.2348387,3.111612775,1.29161285
dish_1562603867,15,hash browns,146.000000,475.96,32.12,46.72,3.796
dish_1562603867,40,raspberries,5.870967,3.11161251,0.041096769,0.70451604,0.070451604
dish_1562603867,41,blackberries,5.870967,2.52451581,0.029354835,0.540128964,0.082193538
dish_1562603867,39,sausage,132.000000,454.872,36.036,5.544,25.476
dish_1562603867,338,vinaigrette,5.870967,27.329351385,3.041160906,0.152645142,0.0
dish_1562603867,294,granola,14.677419,68.881127367,2.994193476,9.496290093,1.4677419
dish_1558382263,12,olives,68.000000,78.2,7.276,4.284,0.544
dish_1558382263,28,chicken,69.000000,113.85,2.484,0.0,21.39
dish_1558382263,42,avocado,59.000000,94.4,8.85,5.31,1.18
dish_1558382263,36,spinach (raw),60.000000,13.8,0.24,2.16,1.74
dish_1558382263,32,tomatoes,65.000000,22.1,0.455,4.42,0.455
dish_1558382263,27,broccoli,51.000000,17.85,0.204,3.57,1.224
dish_1558382263,43,green beans,53.000000,16.43,0.053,3.71,0.954
dish_1560367333,161,olive oil,4.841367,42.79768428,4.841367,0.0,0.0
dish_1560367333,46,mushroom,63.000000,13.86,0.189,2.079,1.953
dish_1560367333,189,vinegar,2.201505,0.0,0.0,0.0,0.0
dish_1560367333,49,fish,21.917809,19.7260281,2.84931517,0.0,4.032876856
dish_1560367333,28,chicken,65.000000,107.25,2.34,0.0,20.15
dish_1560367333,45,carrot,1.976471,0.81035311,0.003952942,0.1976471,0.017788239
dish_1560367333,29,mixed greens,17.073879,4.78068612,0.068295516,0.904915587,0.375625338
dish_1560367333,122,garlic,0.412907,0.61523143,0.002064535,0.13625931,0.026426048
dish_1560367333,31,cucumbers,3.033175,0.3033175,0.0,0.0606635,0.03033175
dish_1560367333,534,country rice,4.383562,6.6647676648,0.298082216,1.385205592,0.1692054932
dish_1560367333,515,arugula,7.411765,1.85294125,0.051882355,0.274235305,0.19270589
dish_1560367333,463,beets,1.819905,0.8007582,0.00363981,0.1819905,0.030938385
dish_1560367333,50,tofu,52.000000,37.96,2.496,0.988,4.16
dish_1560367333,471,cherry tomatoes,45.033176,8.10597168,0.090066352,1.756293864,0.405298584
dish_1560367333,14,asparagus,43.000000,8.772,0.043,1.677,0.946
dish_1560367333,531,pumpkin seeds,0.988235,4.4075281,0.18776465,0.5336469,0.18776465
dish_1560367333,112,honeydew melons,89.000000,32.04,0.089,8.01,0.445
dish_1560367333,535,green onions,0.219178,0.07013696,0.000438356,0.01534246,0.003945204
dish_1560367333,94,onions,0.876712,0.3506848,0.000876712,0.07890408,0.009643832
dish_1560367333,291,salt,0.185356,0.0,0.0,0.0,0.0
dish_1560367333,30,lettuce,2.470588,0.3705882,0.004941176,0.071647052,0.034588232
dish_1560367333,126,mustard,0.154412,0.094654556,0.005095596,0.00926472,0.005713244
dish_1566416299,43,green beans,83.849998,25.99349938,0.083849998,5.86949986,1.509299964
dish_1566416299,161,olive oil,2.150000,19.006,2.15,0.0,0.0
dish_1563221602,122,garlic,0.640657,0.95457893,0.003203285,0.21141681,0.041002048
dish_1563221602,126,mustard,0.581359,0.356373067,0.019184847,0.03488154,0.021510283
dish_1563221602,94,onions,4.650869,1.8603476,0.004650869,0.41857821,0.051159559
dish_1563221602,473,cranberries,2.325434,1.06969964,0.002325434,0.27905208,0.01162717
dish_1563221602,514,wheat berry,6.406570,5.8299787,0.03203285,1.22365487,0.26907594
dish_1563221602,392,pepperoni pizza,86.000000,242.52,10.32,27.52,10.32
dish_1563221602,244,chicken breast,64.065704,105.836543008,2.306365344,0.0,19.924433944
dish_1563221602,54,apple,2.325434,1.20922568,0.004650868,0.32556076,0.006976302
dish_1563221602,291,salt,0.352505,0.0,0.0,0.0,0.0
dish_1563221602,27,broccoli,42.000000,14.7,0.168,2.94,1.008
dish_1563221602,518,thyme,0.160164,0.16176564,0.002722788,0.03843936,0.00960984
dish_1563221602,161,olive oil,5.423791,47.94631244,5.423791,0.0,0.0
dish_1563221602,21,squash,53.267570,10.91985185,0.15980271,1.81109738,0.47940813
dish_1563221602,189,vinegar,2.325434,0.0,0.0,0.0,0.0
dish_1563221602,36,spinach (raw),30.669573,7.05400179,0.122678292,1.104104628,0.889417617
dish_1563221602,148,parmesan cheese,1.601643,6.898276401,0.458069898,0.067269006,0.615030912
dish_1563221602,471,cherry tomatoes,3.203285,0.5765913,0.00640657,0.124928115,0.028829565
dish_1558114484,4,bacon,28.000000,151.48,11.76,0.392,10.36
dish_1563555543,8,scrambled eggs,131.000000,193.88,14.41,2.096,13.1
dish_1563555543,38,pineapple,149.000000,74.5,0.149,19.37,0.745
dish_1563305005,45,carrot,104.497841,42.84411481,0.208995682,10.4497841,0.940480569
dish_1563305005,25,beef,47.753532,119.38383,7.1630298,0.0,12.41591832
dish_1563305005,28,chicken,381.502258,629.4787257,13.734081288,0.0,118.26569998
dish_1563305005,514,wheat berry,38.150227,34.71670657,0.190751135,7.286693357,1.602309534
dish_1563305005,50,tofu,106.000000,77.38,5.088,2.014,8.48
dish_1563305005,36,spinach (raw),9.537557,2.19363811,0.038150228,0.343352052,0.276589153
dish_1563305005,189,vinegar,0.318357,0.0,0.0,0.0,0.0
dish_1563305005,94,onions,0.636714,0.2546856,0.000636714,0.05730426,0.007003854
dish_1563305005,518,thyme,0.953756,0.96329356,0.016213852,0.22890144,0.05722536
dish_1563305005,161,olive oil,9.152559,80.90862156,9.152559,0.0,0.0
dish_1563305005,27,broccoli,3.183569,1.11424915,0.012734276,0.22284983,0.076405656
dish_1563305005,291,salt,0.948334,0.0,0.0,0.0,0.0
dish_1563305005,122,garlic,2.225868,3.31654332,0.01112934,0.73453644,0.142455552
dish_1563305005,508,soy sauce,0.318357,0.16872921,0.001910142,0.015599493,0.025786917
dish_1563305005,26,white rice,6.367137,8.2772781,0.019101411,1.78279836,0.171912699
dish_1563305005,498,orange juice,0.318357,0.14962779,0.000318357,0.03501927,0.002228499
dish_1563305005,524,parsley,3.815023,1.415373533,0.030520184,0.244161472,0.110635667
dish_1563305005,72,kale,1.591784,0.77997416,0.011142488,0.14326056,0.052528872
dish_1563305005,520,lemon juice,1.907511,0.32427687,0.0,0.106820616,0.007630044
dish_1563305005,312,pepper,0.065311,0.0261244,0.000130622,0.006073923,0.00130622
dish_1563305005,133,shallots,0.119219,0.0238438,0.000238438,0.003934227,0.001788285
dish_1563305005,203,chili,0.318357,0.1273428,0.001273428,0.028333773,0.005730426
dish_1563305005,535,green onions,0.318357,0.10187424,0.000636714,0.02228499,0.005730426
dish_1565383062,12,olives,129.000000,148.35,13.803,8.127,1.032
dish_1565383062,28,chicken,116.000000,191.4,4.176,0.0,35.96
dish_1565383062,31,cucumbers,101.000000,10.1,0.0,2.02,1.01
dish_1565383062,36,spinach (raw),57.000000,13.11,0.228,2.052,1.653
dish_1560798815,11,cheese pizza,108.000000,287.172,10.152,36.18,12.096
dish_1560798815,27,broccoli,31.000000,10.85,0.124,2.17,0.744
dish_1560798815,72,kale,24.244398,11.87975502,0.169710786,2.18199582,0.800065134
dish_1560798815,140,caesar dressing,4.040733,1.781963253,0.084855393,0.173751519,0.129303456
dish_1560798815,50,tofu,81.000000,59.13,3.888,1.539,6.48
dish_1560798815,148,parmesan cheese,2.525458,10.877147606,0.722280988,0.106069236,0.969775872
dish_1560798815,306,croutons,0.189409,0.772978129,0.012690403,0.136942707,0.02272908
dish_1560798815,7,cauliflower,90.000000,22.5,0.27,4.5,1.62
dish_1563389548,105,grilled chicken,194.000000,438.828,28.906,0.194,43.844
dish_1558639526,45,carrot,78.000000,31.98,0.156,7.8,0.702
dish_1562010293,462,pork,206.796112,492.17474656,28.95145568,0.0,53.76698912
dish_1562010293,514,wheat berry,27.572815,25.09126165,0.137864075,5.266407665,1.15805823
dish_1562010293,448,jalapenos,0.344660,0.0999514,0.00137864,0.0224029,0.00310194
dish_1562010293,116,mayonnaise,5.514563,37.4990284,4.13592225,0.033087378,0.05514563
dish_1562010293,312,pepper,0.689320,0.275728,0.00137864,0.06410676,0.0137864
dish_1562010293,6,caesar salad,120.000000,52.8,2.52,5.16,3.84
dish_1562010293,45,carrot,6.893204,2.82621364,0.013786408,0.6893204,0.062038836
dish_1562010293,122,garlic,2.757282,4.10835018,0.01378641,0.90990306,0.176466048
dish_1562010293,291,salt,0.344660,0.0,0.0,0.0,0.0
dish_1562010293,152,cabbage,27.572815,5.79029115,0.137864075,0.88233008,0.358446595
dish_1562010293,520,lemon juice,2.757282,0.46873794,0.0,0.154407792,0.011029128
dish_1562010293,524,parsley,1.378641,0.511475811,0.011029128,0.088233024,0.039980589
dish_1562010293,161,olive oil,1.378641,12.18718644,1.378641,0.0,0.0
dish_1562686520,510,chicken apple sausage,100.000000,160.0,10.0,3.0,14.0
dish_1562686520,8,scrambled eggs,126.000000,186.48,13.86,2.016,12.6
dish_1558380014,440,grapes,134.000000,92.46,0.268,24.12,0.938
dish_1562613010,29,mixed greens,32.000000,8.96,0.128,1.696,0.704
dish_1562613010,196,cod,96.000000,81.312,0.48,0.0,18.144
dish_1558631932,54,apple,154.000000,80.08,0.308,21.56,0.462
dish_1558631932,205,corn on the cob,112.000000,118.832,2.688,24.64,3.472
dish_1558631932,471,cherry tomatoes,89.000000,16.02,0.178,3.471,0.801
dish_1563911185,161,olive oil,3.660530,32.3590852,3.66053,0.0,0.0
dish_1563911185,43,green beans,36.075001,11.18325031,0.036075001,2.52525007,0.649350018
dish_1563911185,94,onions,2.735530,1.094212,0.00273553,0.2461977,0.03009083
dish_1563911185,32,tomatoes,6.838825,2.3252005,0.047871775,0.4650401,0.047871775
dish_1563911185,33,bell peppers,6.838825,2.73553,0.01367765,0.61549425,0.1367765
dish_1563911185,291,salt,1.367765,0.0,0.0,0.0,0.0
dish_1563911185,513,millet,13.677649,16.27640231,0.13677649,3.241602813,0.478717715
dish_1563911185,28,chicken,54.710598,90.2724867,1.969581528,0.0,16.96028538
dish_1563911185,122,garlic,1.367765,2.03796985,0.006838825,0.45136245,0.08753696
dish_1563911185,312,pepper,0.256456,0.1025824,0.000512912,0.023850408,0.00512912
dish_1563911185,36,spinach (raw),2.735530,0.6291719,0.01094212,0.09847908,0.07933037
dish_1563911185,448,jalapenos,2.735530,0.7933037,0.01094212,0.17780945,0.02461977
dish_1565194906,440,grapes,51.000000,35.19,0.102,9.18,0.357
dish_1565194906,121,watermelon,140.000000,42.0,0.28,10.64,0.84
dish_1565194906,312,pepper,0.035736,0.0142944,7.1472e-05,0.003323448,0.00071472
dish_1565194906,475,salsa,80.000000,23.2,0.16,5.28,1.2
dish_1565194906,45,carrot,57.178066,23.44300706,0.114356132,5.7178066,0.514602594
dish_1565194906,291,salt,0.214418,0.0,0.0,0.0,0.0
dish_1565194906,128,egg whites,378.000000,196.56,0.756,2.646,37.8
dish_1565194906,161,olive oil,3.791293,33.51503012,3.791293,0.0,0.0
dish_1565194906,437,sweet potato,128.780487,97.87317012,0.0,23.18048766,1.28780487
dish_1560367698,161,olive oil,4.077220,36.0426248,4.07722,0.0,0.0
dish_1560367698,189,vinegar,1.019305,0.0,0.0,0.0,0.0
dish_1560367698,471,cherry tomatoes,5.096525,0.9173745,0.01019305,0.198764475,0.045868725
dish_1560367698,133,shallots,1.019305,0.203861,0.00203861,0.033637065,0.015289575
dish_1560367698,524,parsley,0.509652,0.189080892,0.004077216,0.032617728,0.014779908
dish_1560367698,521,basil,0.509652,0.12231648,0.0,0.01019304,0.02038608
dish_1560367698,520,lemon juice,1.019305,0.17328185,0.0,0.05708108,0.00407722
dish_1560367698,23,brown rice,20.386101,22.62857211,0.183474909,4.68880323,0.530038626
dish_1560367698,312,pepper,2.038610,0.815444,0.00407722,0.18959073,0.0407722
dish_1560367698,26,white rice,97.000000,126.1,0.291,27.16,2.619
dish_1560367698,122,garlic,2.038610,3.0375289,0.01019305,0.6727413,0.13047104
dish_1560367698,94,onions,2.038610,0.815444,0.00203861,0.1834749,0.02242471
dish_1560367698,291,salt,0.254826,0.0,0.0,0.0,0.0
dish_1560367698,27,broccoli,5.096525,1.78378375,0.0203861,0.35675675,0.1223166
dish_1560367698,462,pork,152.895752,363.89188976,21.40540528,0.0,39.75289552
dish_1558379712,77,almonds,119.000000,687.939,58.905,27.013,26.656
dish_1567612954,161,olive oil,3.780488,33.41951392,3.780488,0.0,0.0
dish_1567612954,437,sweet potato,151.219513,114.92682988,0.0,27.21951234,1.51219513
dish_1558722968,471,cherry tomatoes,58.000000,10.44,0.116,2.262,0.522
dish_1558722968,7,cauliflower,60.000000,15.0,0.18,3.0,1.08
dish_1558722968,77,almonds,76.000000,439.356,37.62,17.252,17.024
dish_1558722968,205,corn on the cob,90.000000,95.49,2.16,19.8,2.79
dish_1561663606,122,garlic,0.771513,1.14955437,0.003857565,0.25459929,0.049376832
dish_1561663606,45,carrot,15.430267,6.32640947,0.030860534,1.5430267,0.138872403
dish_1561663606,524,parsley,0.192878,0.071557738,0.001543024,0.012344192,0.005593462
dish_1561663606,161,olive oil,3.086053,27.28070852,3.086053,0.0,0.0
dish_1561663606,521,basil,0.192878,0.04629072,0.0,0.00385756,0.00771512
dish_1561663606,516,rosemary,0.192878,0.25267018,0.010994046,0.0385756,0.005593462
dish_1561663606,520,lemon juice,0.578635,0.09836795,0.0,0.03240356,0.00231454
dish_1561663606,23,brown rice,127.430267,141.44759637,1.146872403,29.30896141,3.313186942
dish_1561663606,517,chard,3.857567,0.73293773,0.007715134,0.142729979,0.069436206
dish_1561663606,291,salt,0.771513,0.0,0.0,0.0,0.0
dish_1561663606,205,corn on the cob,40.000000,42.44,0.96,8.8,1.24
dish_1561663606,28,chicken,154.302673,254.59941045,5.554896228,0.0,47.83382863
dish_1561663606,527,chive,0.192878,0.0578634,0.001350146,0.008486632,0.006364974
dish_1562949205,37,cantaloupe,45.000000,15.3,0.09,3.6,0.36
dish_1562949205,4,bacon,12.000000,64.92,5.04,0.168,4.44
dish_1566332268,12,olives,112.000000,128.8,11.984,7.056,0.896
dish_1566332268,28,chicken,150.000000,247.5,5.4,0.0,46.5
dish_1566332268,36,spinach (raw),65.000000,14.95,0.26,2.34,1.885
dish_1566332268,42,avocado,79.000000,126.4,11.85,7.11,1.58
dish_1566332268,140,caesar dressing,91.000000,40.131,1.911,3.913,2.912
dish_1566332268,31,cucumbers,98.000000,9.8,0.0,1.96,0.98
dish_1558116436,4,bacon,17.000000,91.97,7.14,0.238,6.29
dish_1566849387,148,parmesan cheese,36.000000,155.052,10.296,1.512,13.824
dish_1566849387,6,caesar salad,155.000000,68.2,3.255,6.665,4.96
dish_1566849387,12,olives,86.000000,98.9,9.202,5.418,0.688
dish_1566849387,28,chicken,123.000000,202.95,4.428,0.0,38.13
dish_1566849387,29,mixed greens,70.000000,19.6,0.28,3.71,1.54
dish_1566849387,42,avocado,47.000000,75.2,7.05,4.23,0.94
dish_1561481673,112,honeydew melons,96.000000,34.56,0.096,8.64,0.48
dish_1561481673,192,yam,87.000000,107.967,0.174,25.578,1.392
dish_1561481673,4,bacon,37.000000,200.17,15.54,0.518,13.69
dish_1561481673,8,scrambled eggs,104.000000,153.92,11.44,1.664,10.4
dish_1558380181,77,almonds,36.000000,208.116,17.82,8.172,8.064
dish_1558380181,453,deprecated,143.000000,74.36,0.286,0.429,20.02
dish_1558380181,440,grapes,134.000000,92.46,0.268,24.12,0.938
dish_1567625294,42,avocado,32.000000,51.2,4.8,2.88,0.64
dish_1564169644,11,cheese pizza,163.000000,433.417,15.322,54.605,18.256
dish_1558640941,45,carrot,53.000000,21.73,0.106,5.3,0.477
dish_1557936645,2,strawberries,36.000000,11.88,0.108,2.88,0.252
dish_1559844611,440,grapes,81.000000,55.89,0.162,14.58,0.567
dish_1558028492,37,cantaloupe,61.000000,20.74,0.122,4.88,0.488
dish_1563395449,251,tortilla chips,1.210811,5.620584662,0.185254083,0.892367707,0.104129746
dish_1563395449,312,pepper,0.018484,0.0073936,3.6968e-05,0.001719012,0.00036968
dish_1563395449,52,cheese,1.816216,7.30118832,0.59935128,0.023610808,0.454054
dish_1563395449,320,black beans,6.054054,7.99135128,0.03027027,1.434810798,0.538810806
dish_1563395449,21,squash,34.333336,7.03833388,0.103000008,1.167333424,0.309000024
dish_1563395449,485,zucchini,34.333336,5.1500004,0.137333344,0.927000072,0.377666696
dish_1563395449,434,sour cream,1.210811,2.39740578,0.23005409,0.055697306,0.029059464
dish_1563395449,203,chili,0.151351,0.0605404,0.000605404,0.013470239,0.002724318
dish_1563395449,32,tomatoes,1.210811,0.41167574,0.008475677,0.082335148,0.008475677
dish_1563395449,471,cherry tomatoes,1.816216,0.32691888,0.003632432,0.070832424,0.016345944
dish_1563395449,45,carrot,29.574862,12.12569342,0.059149724,2.9574862,0.266173758
dish_1563395449,27,broccoli,34.333336,12.0166676,0.137333344,2.40333352,0.824000064
dish_1563395449,11,cheese pizza,54.000000,143.586,5.076,18.09,6.048
dish_1563395449,47,corn,3.027027,2.90594592,0.045405405,0.63567567,0.102918918
dish_1563395449,36,spinach (raw),15.135136,3.48108128,0.060540544,0.544864896,0.438918944
dish_1563395449,161,olive oil,0.295749,2.61442116,0.295749,0.0,0.0
dish_1563395449,94,onions,2.421622,0.9686488,0.002421622,0.21794598,0.026637842
dish_1563395449,367,lime,0.605405,0.1816215,0.00121081,0.063567525,0.004237835
dish_1563395449,122,garlic,0.302703,0.45102747,0.001513515,0.09989199,0.019372992
dish_1563395449,291,salt,0.148744,0.0,0.0,0.0,0.0
dish_1568313640,94,onions,33.000000,13.2,0.033,2.97,0.363
dish_1568313640,46,mushroom,41.000000,9.02,0.123,1.353,1.271
dish_1568313640,29,mixed greens,49.000000,13.72,0.196,2.597,1.078
dish_1568313640,42,avocado,22.000000,35.2,3.3,1.98,0.44
dish_1561492665,535,green onions,0.485323,0.15530336,0.000970646,0.03397261,0.008735814
dish_1561492665,291,salt,0.121331,0.0,0.0,0.0,0.0
dish_1561492665,6,caesar salad,31.000000,13.64,0.651,1.333,0.992
dish_1561492665,122,garlic,0.242661,0.36156489,0.001213305,0.08007813,0.015530304
dish_1561492665,94,onions,1.941292,0.7765168,0.001941292,0.17471628,0.021354212
dish_1561492665,161,olive oil,0.970646,8.58051064,0.970646,0.0,0.0
dish_1561492665,534,country rice,9.706458,14.7576987432,0.660039144,3.067240728,0.3746692788
dish_1561492665,49,fish,48.532288,43.6790592,6.30919744,0.0,8.929940992
dish_1563555563,8,scrambled eggs,131.000000,193.88,14.41,2.096,13.1
dish_1563555563,38,pineapple,149.000000,74.5,0.149,19.37,0.745
dish_1563555563,4,bacon,24.000000,129.84,10.08,0.336,8.88
dish_1559844272,77,almonds,80.000000,462.48,39.6,18.16,17.92
dish_1566849269,42,avocado,47.000000,75.2,7.05,4.23,0.94
dish_1566849269,148,parmesan cheese,36.000000,155.052,10.296,1.512,13.824
dish_1566849269,29,mixed greens,70.000000,19.6,0.28,3.71,1.54
dish_1565194823,437,sweet potato,128.780487,97.87317012,0.0,23.18048766,1.28780487
dish_1565194823,291,salt,0.214418,0.0,0.0,0.0,0.0
dish_1565194823,312,pepper,0.035736,0.0142944,7.1472e-05,0.003323448,0.00071472
dish_1565194823,161,olive oil,3.791293,33.51503012,3.791293,0.0,0.0
dish_1565194823,45,carrot,57.178066,23.44300706,0.114356132,5.7178066,0.514602594
dish_1565194823,128,egg whites,378.000000,196.56,0.756,2.646,37.8
dish_1565194823,440,grapes,51.000000,35.19,0.102,9.18,0.357
dish_1562008517,122,garlic,5.761706,8.58494194,0.02880853,1.90136298,0.368749184
dish_1562008517,515,arugula,21.299253,5.32481325,0.149094771,0.788072361,0.553780578
dish_1562008517,116,mayonnaise,0.873786,5.9417448,0.6553395,0.005242716,0.00873786
dish_1562008517,518,thyme,1.064963,1.07561263,0.018104371,0.25559112,0.06389778
dish_1562008517,161,olive oil,1.785254,15.78164536,1.785254,0.0,0.0
dish_1562008517,524,parsley,4.478298,1.661448558,0.035826384,0.286611072,0.129870642
dish_1562008517,31,cucumbers,24.000000,2.4,0.0,0.48,0.24
dish_1562008517,291,salt,2.701700,0.0,0.0,0.0,0.0
dish_1562008517,133,shallots,1.064963,0.2129926,0.002129926,0.035143779,0.015974445
dish_1562008517,312,pepper,0.171954,0.0687816,0.000343908,0.015991722,0.00343908
dish_1562008517,377,quinoa,212.992554,255.5910648,4.046858526,44.72843634,9.371672376
dish_1562008517,448,jalapenos,0.054612,0.01583748,0.000218448,0.00354978,0.000491508
dish_1562008517,514,wheat berry,4.368932,3.97572812,0.02184466,0.834466012,0.183495144
dish_1562008517,462,pork,32.766991,77.98543858,4.58737874,0.0,8.51941766
dish_1562008517,16,brussels sprouts,50.184502,21.57933586,0.150553506,4.51660518,1.706273068
dish_1562008517,520,lemon juice,0.969375,0.16479375,0.0,0.054285,0.0038775
dish_1562008517,152,cabbage,4.368932,0.91747572,0.02184466,0.139805824,0.056796116
dish_1562008517,45,carrot,1.092233,0.44781553,0.002184466,0.1092233,0.009830097
dish_1558026684,37,cantaloupe,71.000000,24.14,0.142,5.68,0.568
dish_1562602803,543,chia seeds,12.967206,63.02062116,4.01983386,5.44622652,2.20442502
dish_1562602803,545,greek yogurt,51.686775,30.49519725,0.2067471,1.8607239,5.1686775
dish_1562602803,502,milk,55.346016,28.22646816,1.051574304,2.7673008,1.93711056
dish_1559842374,77,almonds,53.000000,306.393,26.235,12.031,11.872
dish_1559842374,507,mandarin oranges,53.000000,28.09,0.159,6.89,0.424
dish_1559842374,27,broccoli,31.000000,10.85,0.124,2.17,0.744
dish_1563305513,11,cheese pizza,228.000000,606.252,21.432,76.38,25.536
dish_1562872470,527,chive,0.040917,0.0122751,0.000286419,0.001800348,0.001350261
dish_1562872470,538,jicama,0.654665,0.2487727,0.000654665,0.05891985,0.004582655
dish_1562872470,21,squash,4.332841,0.888232405,0.012998523,0.147316594,0.038995569
dish_1562872470,515,arugula,0.818331,0.20458275,0.005728317,0.030278247,0.021276606
dish_1562872470,472,couscous,71.000000,79.52,0.142,16.33,2.698
dish_1562872470,36,spinach (raw),2.166420,0.4982766,0.00866568,0.07799112,0.06282618
dish_1562872470,516,rosemary,0.216642,0.28380102,0.012348594,0.0433284,0.006282618
dish_1562872470,524,parsley,0.474201,0.175928571,0.003793608,0.030348864,0.013751829
dish_1562872470,518,thyme,0.216642,0.21880842,0.003682914,0.05199408,0.01299852
dish_1562872470,161,olive oil,2.469634,21.83156456,2.469634,0.0,0.0
dish_1562872470,45,carrot,0.818331,0.33551571,0.001636662,0.0818331,0.007364979
dish_1562872470,434,sour cream,0.818331,1.62029538,0.15548289,0.037643226,0.019639944
dish_1562872470,49,fish,16.366611,14.7299499,2.12765943,0.0,3.011456424
dish_1562872470,312,pepper,0.381493,0.1525972,0.000762986,0.035478849,0.00762986
dish_1562872470,291,salt,0.149238,0.0,0.0,0.0,0.0
dish_1562872470,47,corn,3.273322,3.14238912,0.04909983,0.68739762,0.111292948
dish_1562872470,28,chicken,86.656822,142.9837563,3.119645592,0.0,26.86361482
dish_1562872470,525,bok choy,76.000000,9.88,0.152,1.672,1.14
dish_1562872470,514,wheat berry,8.665682,7.88577062,0.04332841,1.655145262,0.363958644
dish_1562872470,539,nopales,0.490998,0.07855968,0.000490998,0.016202934,0.006873972
dish_1562872470,520,lemon juice,0.433284,0.07365828,0.0,0.024263904,0.001733136
dish_1562872470,521,basil,0.216642,0.05199408,0.0,0.00433284,0.00866568
dish_1562872470,485,zucchini,4.332841,0.64992615,0.017331364,0.116986707,0.047661251
dish_1562872470,122,garlic,0.515117,0.76752433,0.002575585,0.16998861,0.032967488
dish_1562872470,367,lime,0.490998,0.1472994,0.000981996,0.05155479,0.003436986
dish_1562875898,525,bok choy,109.000000,14.17,0.218,2.398,1.635
dish_1562875898,47,corn,18.723404,17.97446784,0.28085106,3.93191484,0.636595736
dish_1562875898,538,jicama,3.744681,1.42297878,0.003744681,0.33702129,0.026212767
dish_1562875898,515,arugula,4.680851,1.17021275,0.032765957,0.173191487,0.121702126
dish_1562875898,539,nopales,2.808511,0.44936176,0.002808511,0.092680863,0.039319154
dish_1562875898,434,sour cream,4.680851,9.26808498,0.88936169,0.215319146,0.112340424
dish_1562875898,161,olive oil,4.212766,37.24085144,4.212766,0.0,0.0
dish_1562875898,122,garlic,0.468085,0.69744665,0.002340425,0.15446805,0.02995744
dish_1562875898,527,chive,0.234043,0.0702129,0.001638301,0.010297892,0.007723419
dish_1562875898,45,carrot,4.680851,1.91914891,0.009361702,0.4680851,0.042127659
dish_1562875898,367,lime,2.808511,0.8425533,0.005617022,0.294893655,0.019659577
dish_1562875898,49,fish,93.617020,84.255318,12.1702126,0.0,17.22553168
dish_1562875898,312,pepper,1.872340,0.748936,0.00374468,0.17412762,0.0374468
dish_1562875898,524,parsley,0.234043,0.086829953,0.001872344,0.014978752,0.006787247
dish_1562875898,291,salt,0.234043,0.0,0.0,0.0,0.0
dish_1562875898,472,couscous,90.000000,100.8,0.18,20.7,3.42
dish_1559843052,2,strawberries,77.000000,25.41,0.231,6.16,0.539
dish_1559843052,507,mandarin oranges,53.000000,28.09,0.159,6.89,0.424
dish_1564432165,367,lime,0.454811,0.1364433,0.000909622,0.047755155,0.003183677
dish_1564432165,29,mixed greens,13.644315,3.8204082,0.05457726,0.723148695,0.30017493
dish_1564432165,471,cherry tomatoes,3.638484,0.65492712,0.007276968,0.141900876,0.032746356
dish_1564432165,161,olive oil,3.638484,32.16419856,3.638484,0.0,0.0
dish_1564432165,189,vinegar,1.819242,0.0,0.0,0.0,0.0
dish_1564432165,31,cucumbers,4.548105,0.4548105,0.0,0.0909621,0.04548105
dish_1564432165,392,pepperoni pizza,63.000000,177.66,7.56,20.16,7.56
dish_1564432165,94,onions,1.819242,0.7276968,0.001819242,0.16373178,0.020011662
dish_1564432165,38,pineapple,58.000000,29.0,0.058,7.54,0.29
dish_1564432165,312,pepper,0.113703,0.0454812,0.000227406,0.010574379,0.00227406
dish_1564432165,291,salt,0.227405,0.0,0.0,0.0,0.0
dish_1564432165,30,lettuce,9.096210,1.3644315,0.01819242,0.26379009,0.12734694
dish_1567007814,38,pineapple,46.000000,23.0,0.046,5.98,0.23
dish_1567007814,13,berries,45.000000,25.65,0.135,6.3,0.315
dish_1567007814,40,raspberries,19.000000,10.07,0.133,2.28,0.228
dish_1567007814,37,cantaloupe,42.000000,14.28,0.084,3.36,0.336
dish_1562617416,27,broccoli,43.000000,15.05,0.172,3.01,1.032
dish_1562617416,392,pepperoni pizza,55.000000,155.1,6.6,17.6,6.6
dish_1562617416,6,caesar salad,70.000000,30.8,1.47,3.01,2.24
dish_1567110756,380,pizza,42.000000,111.72,4.074,13.86,4.62
dish_1559846585,213,pears,201.000000,114.972,0.201,30.552,0.804
dish_1565118782,133,shallots,10.130448,2.0260896,0.020260896,0.334304784,0.15195672
dish_1565118782,291,salt,0.501149,0.0,0.0,0.0,0.0
